scenario,replication,time,beds_used,available_beds,queue_length,queue_full,bed_utilization,system_pressure,over_capacity_pressure
Baseline,1,1.0,0,10,0,0,0.0,0.0,0.0
Baseline,1,2.0,1,9,0,0,0.1,0.06666666666666667,0.0
Baseline,1,3.0,1,9,0,0,0.1,0.06666666666666667,0.0
Baseline,1,4.0,2,8,0,0,0.2,0.13333333333333333,0.0
Baseline,1,5.0,2,8,0,0,0.2,0.13333333333333333,0.0
Baseline,1,6.0,3,7,0,0,0.3,0.2,0.0
Baseline,1,7.0,3,7,0,0,0.3,0.2,0.0
Baseline,1,8.0,4,6,0,0,0.4,0.26666666666666666,0.0
Baseline,1,9.0,5,5,0,0,0.5,0.3333333333333333,0.0
Baseline,1,10.0,5,5,0,0,0.5,0.3333333333333333,0.0
Baseline,1,11.0,5,5,0,0,0.5,0.3333333333333333,0.0
Baseline,1,12.0,6,4,0,0,0.6,0.4,0.0
Baseline,1,13.0,6,4,0,0,0.6,0.4,0.0
Baseline,1,14.0,6,4,0,0,0.6,0.4,0.0
Baseline,1,15.0,6,4,0,0,0.6,0.4,0.0
Baseline,1,16.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,17.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,18.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,19.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,20.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,21.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,22.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,23.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,24.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,25.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,26.0,6,4,0,0,0.6,0.4,0.0
Baseline,1,27.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,28.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,29.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,30.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,31.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,32.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,33.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,34.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,35.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,36.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,37.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,38.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,39.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,40.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,41.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,42.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,43.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,44.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,45.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,46.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,47.0,6,4,0,0,0.6,0.4,0.0
Baseline,1,48.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,49.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,50.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,51.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,52.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,53.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,54.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,55.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,56.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,57.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,58.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,59.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,60.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,61.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,62.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,63.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,64.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,65.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,66.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,67.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,68.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,69.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,70.0,10,0,1,0,1.0,0.7333333333333333,0.2
Baseline,1,71.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,72.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,73.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,74.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,75.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,76.0,10,0,1,0,1.0,0.7333333333333333,0.2
Baseline,1,77.0,10,0,1,0,1.0,0.7333333333333333,0.2
Baseline,1,78.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,79.0,10,0,1,0,1.0,0.7333333333333333,0.2
Baseline,1,80.0,10,0,1,0,1.0,0.7333333333333333,0.2
Baseline,1,81.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,82.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,83.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,84.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,85.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,86.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,87.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,88.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,89.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,90.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,91.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,92.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,93.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,94.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,95.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,96.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,97.0,6,4,0,0,0.6,0.4,0.0
Baseline,1,98.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,99.0,6,4,0,0,0.6,0.4,0.0
Baseline,1,100.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,101.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,102.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,103.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,104.0,6,4,0,0,0.6,0.4,0.0
Baseline,1,105.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,106.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,107.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,108.0,6,4,0,0,0.6,0.4,0.0
Baseline,1,109.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,110.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,111.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,112.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,113.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,114.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,115.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,116.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,117.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,118.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,119.0,10,0,1,0,1.0,0.7333333333333333,0.2
Baseline,1,120.0,10,0,1,0,1.0,0.7333333333333333,0.2
Baseline,1,121.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,122.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,123.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,124.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,125.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,126.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,127.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,128.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,129.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,130.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,131.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,132.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,133.0,10,0,1,0,1.0,0.7333333333333333,0.2
Baseline,1,134.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,135.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,136.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,137.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,138.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,139.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,140.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,141.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,142.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,143.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,144.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,145.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,146.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,147.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,148.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,149.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,150.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,151.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,152.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,153.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,154.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,155.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,156.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,157.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,158.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,159.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,160.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,161.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,162.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,163.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,164.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,165.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,166.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,167.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,168.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,169.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,170.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,171.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,172.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,173.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,174.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,175.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,176.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,177.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,178.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,179.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,180.0,10,0,1,0,1.0,0.7333333333333333,0.2
Baseline,1,181.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,182.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,183.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,184.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,185.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,186.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,187.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,188.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,189.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,190.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,191.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,192.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,193.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,194.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,195.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,196.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,197.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,198.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,199.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,200.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,201.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,202.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,203.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,204.0,10,0,1,0,1.0,0.7333333333333333,0.2
Baseline,1,205.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,206.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,207.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,208.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,209.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,210.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,211.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,212.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,213.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,214.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,215.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,216.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,217.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,218.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,219.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,220.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,221.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,222.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,223.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,224.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,225.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,226.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,227.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,228.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,229.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,230.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,231.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,232.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,233.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,234.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,235.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,236.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,237.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,238.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,239.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,240.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,241.0,10,0,1,0,1.0,0.7333333333333333,0.2
Baseline,1,242.0,10,0,1,0,1.0,0.7333333333333333,0.2
Baseline,1,243.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,244.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,245.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,246.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,247.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,248.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,249.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,250.0,6,4,0,0,0.6,0.4,0.0
Baseline,1,251.0,6,4,0,0,0.6,0.4,0.0
Baseline,1,252.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,253.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,254.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,255.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,256.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,257.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,258.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,259.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,260.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,261.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,262.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,263.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,264.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,265.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,266.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,267.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,268.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,269.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,270.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,271.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,272.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,273.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,274.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,275.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,276.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,277.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,278.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,279.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,280.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,281.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,282.0,6,4,0,0,0.6,0.4,0.0
Baseline,1,283.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,284.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,285.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,286.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,287.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,288.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,289.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,290.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,291.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,292.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,293.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,294.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,295.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,296.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,297.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,298.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,299.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,300.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,301.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,302.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,303.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,304.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,305.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,306.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,307.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,308.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,309.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,310.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,311.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,312.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,313.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,314.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,315.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,316.0,10,0,1,0,1.0,0.7333333333333333,0.2
Baseline,1,317.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,318.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,319.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,320.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,321.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,322.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,323.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,324.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,325.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,326.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,327.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,328.0,10,0,1,0,1.0,0.7333333333333333,0.2
Baseline,1,329.0,10,0,1,0,1.0,0.7333333333333333,0.2
Baseline,1,330.0,10,0,1,0,1.0,0.7333333333333333,0.2
Baseline,1,331.0,10,0,1,0,1.0,0.7333333333333333,0.2
Baseline,1,332.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,333.0,10,0,1,0,1.0,0.7333333333333333,0.2
Baseline,1,334.0,10,0,1,0,1.0,0.7333333333333333,0.2
Baseline,1,335.0,10,0,1,0,1.0,0.7333333333333333,0.2
Baseline,1,336.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,337.0,10,0,1,0,1.0,0.7333333333333333,0.2
Baseline,1,338.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,339.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,340.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,341.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,342.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,343.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,344.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,345.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,346.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,347.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,348.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,349.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,350.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,351.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,352.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,353.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,354.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,355.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,356.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,357.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,358.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,359.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,360.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,361.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,362.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,363.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,364.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,365.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,366.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,367.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,368.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,369.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,370.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,371.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,372.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,373.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,374.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,375.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,376.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,377.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,378.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,379.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,380.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,381.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,382.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,383.0,10,0,1,0,1.0,0.7333333333333333,0.2
Baseline,1,384.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,385.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,386.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,387.0,10,0,0,0,1.0,0.6666666666666666,0.0
Baseline,1,388.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,389.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,390.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,391.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,392.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,393.0,7,3,0,0,0.7,0.4666666666666667,0.0
Baseline,1,394.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,395.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,396.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,397.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,398.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,399.0,9,1,0,0,0.9,0.6,0.0
Baseline,1,400.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,401.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,402.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,403.0,8,2,0,0,0.8,0.5333333333333333,0.0
Baseline,1,404.0,9,1,0,0,0.9,0.6,0.0
